ID,Date,City,Street,SKU,Units,Cost_Per_Unit
POS-00272,2023-05-08,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,5,743.0677202211291
POS-00273,2023-05-14,Lalitpur-Patan,Pulchowk Rd,4K-TV,5,3371.436156839892
POS-00274,2023-09-09,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,7,93.5234683133146
POS-00275,2023-07-27,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,7,3931.6304687474826
POS-00276,2023-12-17,Biratnagar-Main,Hospital Rd,Drone-HD,5,3300.038867450289
POS-00277,2023-12-12,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,5,2995.5058927840605
POS-00278,2023-04-05,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,2435.3489076660876
POS-00279,2023-04-26,Biratnagar-Main,Hospital Rd,4K-TV,1,1750.5687221370608
POS-00280,2023-03-18,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,3,4006.309378958469
POS-00281,2023-01-04,Biratnagar-Main,Hospital Rd,VR-Headset,4,3651.6582740495346
POS-00282,2023-02-11,Pokhara-Lakeside,Baidam Street 6,Drone-HD,1,2668.266427282991
POS-00283,2023-09-12,Lalitpur-Patan,Pulchowk Rd,4K-TV,9,3534.279134754532
POS-00284,2023-11-28,Biratnagar-Main,Hospital Rd,4K-TV,5,423.5995970512871
POS-00285,2023-01-20,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,1824.26369901239
POS-00286,2023-03-02,Butwal-Chowk,Traffic Chowk E,4K-TV,6,4033.691810787589
POS-00287,2023-10-07,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,4034.825403654683
POS-00288,2023-05-04,Butwal-Chowk,Traffic Chowk E,VR-Headset,8,1544.4003336823525
POS-00289,2023-04-24,Biratnagar-Main,Hospital Rd,Smart-Hub,1,1125.6422089405507
POS-00290,2023-10-02,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,2895.617825547551
POS-00291,2023-07-16,Lalitpur-Patan,Pulchowk Rd,VR-Headset,8,3967.618134527096
POS-00292,2023-03-02,Butwal-Chowk,Traffic Chowk E,4K-TV,2,4491.115015200346
POS-00293,2023-07-02,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,9,2953.2754981386856
POS-00294,2023-01-16,Butwal-Chowk,Traffic Chowk E,Gaming-Console,7,3547.888251588902
POS-00295,2023-12-03,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,1832.2111281143352
POS-00296,2023-11-03,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,784.2868844180172
POS-00297,2023-08-24,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,3,1703.7559953567043
POS-00298,2023-07-03,Kathmandu-DurbarMarg,King's Way 101,4K-TV,4,995.5958686767365
POS-00299,2023-08-17,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,2386.112434114475
POS-00300,2023-02-03,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,3610.2518870308395
POS-00301,2023-03-06,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,3,1623.291543808599
POS-00302,2023-11-28,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,3285.9516199495724
POS-00303,2023-05-14,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,4,3435.1977462122413
POS-00304,2023-07-31,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,7,4975.703979766612
POS-00305,2023-04-27,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,3841.381607349903
POS-00306,2023-09-07,Biratnagar-Main,Hospital Rd,Solar-Battery,4,75.57996984878454
POS-00307,2023-11-23,Kathmandu-DurbarMarg,King's Way 101,4K-TV,2,2727.6409799947724
POS-00308,2023-05-16,Butwal-Chowk,Traffic Chowk E,4K-TV,6,1443.5376655925072
POS-00309,2023-04-06,Biratnagar-Main,Hospital Rd,Drone-HD,8,3020.505786216721
POS-00310,2023-11-20,Biratnagar-Main,Hospital Rd,Gaming-Console,8,4017.751144112616
POS-00311,2023-01-07,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,4,4124.7600340559
POS-00312,2023-04-10,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,1,816.1674140474861
POS-00313,2023-09-24,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,6,317.0142811246165
POS-00314,2023-10-01,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,8,4463.188496303059
POS-00315,2023-03-04,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,1,2048.5340748904323
POS-00316,2023-08-27,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,6,272.33144536797715
POS-00317,2023-06-02,Butwal-Chowk,Traffic Chowk E,4K-TV,1,2273.6887208968446
POS-00318,2023-04-18,Lalitpur-Patan,Pulchowk Rd,Drone-HD,2,3718.9473192435207
POS-00319,2023-02-04,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,9,1049.0982712519774
POS-00320,2023-01-14,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,7,1942.6316788823947
POS-00321,2023-10-22,Kathmandu-DurbarMarg,King's Way 101,4K-TV,5,2739.2424609015047
POS-00322,2023-07-19,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,7,860.552136561112
POS-00323,2023-04-28,Biratnagar-Main,Hospital Rd,Drone-HD,4,2453.491832256346
POS-00324,2023-11-07,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,1489.372781649879
POS-00325,2023-03-09,Biratnagar-Main,Hospital Rd,Gaming-Console,4,751.7013362929421
POS-00326,2023-02-27,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,1,878.6559363796471
POS-00327,2023-09-27,Butwal-Chowk,Traffic Chowk E,VR-Headset,7,1513.7078661092917
POS-00328,2023-08-29,Pokhara-Lakeside,Baidam Street 6,4K-TV,1,189.4177566841065
POS-00329,2023-12-19,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,4248.178000123265
POS-00330,2023-11-24,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,3408.338975157955
POS-00331,2023-07-28,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,5,4237.397913304695
POS-00332,2023-04-19,Pokhara-Lakeside,Baidam Street 6,Drone-HD,2,3427.925653080436
POS-00333,2023-11-11,Butwal-Chowk,Traffic Chowk E,4K-TV,6,1226.7073506703
POS-00334,2023-09-11,Pokhara-Lakeside,Baidam Street 6,VR-Headset,8,4212.346336450735
POS-00335,2023-06-19,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,4,1687.5335438657612
POS-00336,2023-11-14,Kathmandu-DurbarMarg,King's Way 101,4K-TV,5,1157.2946210272596
POS-00337,2023-08-16,Butwal-Chowk,Traffic Chowk E,Gaming-Console,3,2831.1626750585856
POS-00338,2023-12-14,Lalitpur-Patan,Pulchowk Rd,4K-TV,3,3926.050894219686
POS-00339,2023-05-22,Lalitpur-Patan,Pulchowk Rd,Drone-HD,5,4904.961181505472
POS-00340,2023-08-17,Butwal-Chowk,Traffic Chowk E,VR-Headset,1,193.14445209648454
POS-00341,2023-04-03,Biratnagar-Main,Hospital Rd,Gaming-Console,5,950.8250182504869
POS-00342,2023-12-13,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,8,805.4613525196123
POS-00343,2023-01-05,Biratnagar-Main,Hospital Rd,Drone-HD,7,1145.3968215270322
POS-00344,2023-12-13,Butwal-Chowk,Traffic Chowk E,Drone-HD,3,3708.6242769430487
POS-00345,2023-01-07,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,488.7728708286844
POS-00346,2023-01-22,Pokhara-Lakeside,Baidam Street 6,VR-Headset,7,3495.4682230099056
POS-00347,2023-09-08,Kathmandu-DurbarMarg,King's Way 101,4K-TV,9,3299.8244622534567
POS-00348,2023-07-16,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,7,856.1011185893268
POS-00349,2023-08-08,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,4,1932.0447933203077
POS-00350,2023-11-24,Butwal-Chowk,Traffic Chowk E,Smart-Hub,1,4074.193845943807
POS-00351,2023-11-25,Kathmandu-DurbarMarg,King's Way 101,4K-TV,7,828.806305198834
POS-00352,2023-07-23,Kathmandu-DurbarMarg,King's Way 101,4K-TV,4,1623.6157286206399
POS-00353,2023-04-15,Lalitpur-Patan,Pulchowk Rd,4K-TV,4,1018.6449479983692
POS-00354,2023-08-06,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,1920.4288038740467
POS-00355,2023-06-12,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,1887.1503836680665
POS-00356,2023-03-03,Lalitpur-Patan,Pulchowk Rd,VR-Headset,3,962.7308770835025
POS-00357,2023-06-23,Butwal-Chowk,Traffic Chowk E,Drone-HD,4,2003.0753469863207
POS-00358,2023-09-09,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,2,1634.6338185120862
POS-00359,2023-04-08,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,8,4145.706574373511
POS-00360,2023-01-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,7,4719.824624647949
POS-00361,2023-01-24,Pokhara-Lakeside,Baidam Street 6,Drone-HD,1,3406.106581998679
POS-00362,2023-08-16,Butwal-Chowk,Traffic Chowk E,Drone-HD,8,4924.2555540960275
POS-00363,2023-04-28,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,751.958716872345
POS-00364,2023-11-20,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,1,3282.0366261607496
POS-00365,2023-09-20,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,9,2849.693923904458
POS-00366,2023-03-18,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,2373.600051851581
POS-00367,2023-10-29,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,3953.4627689684517
POS-00368,2023-09-16,Lalitpur-Patan,Pulchowk Rd,VR-Headset,4,4569.142600675791
POS-00369,2023-01-01,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,4,1385.151332266697
POS-00370,2023-02-15,Biratnagar-Main,Hospital Rd,4K-TV,4,4098.563683985144
POS-00371,2023-12-01,Butwal-Chowk,Traffic Chowk E,VR-Headset,7,4100.190480391681
POS-00372,2023-10-14,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,5,1443.4837241865152
POS-00373,2023-11-07,Butwal-Chowk,Traffic Chowk E,4K-TV,1,1838.2277546590967
POS-00374,2023-08-28,Butwal-Chowk,Traffic Chowk E,Gaming-Console,6,3656.1035838820144
POS-00375,2023-09-05,Lalitpur-Patan,Pulchowk Rd,VR-Headset,2,4604.833616068867
POS-00376,2023-12-08,Biratnagar-Main,Hospital Rd,Smart-Hub,7,2160.23629606256
POS-00377,2023-08-12,Pokhara-Lakeside,Baidam Street 6,Drone-HD,4,1819.1714783833188
POS-00378,2023-07-07,Lalitpur-Patan,Pulchowk Rd,Drone-HD,1,4148.530376904722
POS-00379,2023-02-21,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,6,3806.5838011912674
POS-00380,2023-11-01,Butwal-Chowk,Traffic Chowk E,Solar-Battery,1,1221.3327913350656
POS-00381,2023-07-20,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,1631.8575434396926
POS-00382,2023-05-03,Kathmandu-DurbarMarg,King's Way 101,4K-TV,8,2676.1087802882957
POS-00383,2023-09-29,Biratnagar-Main,Hospital Rd,VR-Headset,7,3051.032908264056
POS-00384,2023-05-18,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,3,4923.38111808216
POS-00385,2023-06-07,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,4309.371167026937
POS-00386,2023-10-14,Biratnagar-Main,Hospital Rd,4K-TV,3,1578.9553809986207
POS-00387,2023-12-13,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,3,4136.885128970392
POS-00388,2023-11-18,Lalitpur-Patan,Pulchowk Rd,4K-TV,3,320.4197148360374
POS-00389,2023-02-04,Biratnagar-Main,Hospital Rd,Gaming-Console,5,3243.2467978306418
POS-00390,2023-10-04,Biratnagar-Main,Hospital Rd,4K-TV,6,4899.774627169323
POS-00391,2023-08-11,Butwal-Chowk,Traffic Chowk E,VR-Headset,8,3383.563550561996
POS-00392,2023-04-30,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,9,4069.6548289148923
POS-00393,2023-04-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,4,4230.293582553852
POS-00394,2023-09-07,Lalitpur-Patan,Pulchowk Rd,4K-TV,7,3031.2041552179026
POS-00395,2023-12-10,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,8,831.9191154742349
POS-00396,2023-06-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,3651.683247196299
POS-00397,2023-03-30,Biratnagar-Main,Hospital Rd,Smart-Hub,4,4846.426284829143
POS-00398,2023-01-24,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,-50.13080544310201
POS-00399,2023-10-20,Biratnagar-Main,Hospital Rd,Gaming-Console,1,483.5756125768611
POS-00400,2023-06-16,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,1660.2959830531133
POS-00401,2023-05-06,Butwal-Chowk,Traffic Chowk E,Gaming-Console,6,360.48694234776985
POS-00402,2023-07-24,Butwal-Chowk,Traffic Chowk E,VR-Headset,3,1157.8177784101758
POS-00403,2023-11-19,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,4,2295.741710565966
POS-00404,2023-02-26,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,8,161.99411813783604
POS-00405,2023-04-08,Biratnagar-Main,Hospital Rd,4K-TV,1,4576.0593698993025
POS-00406,2023-03-13,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,1,4392.274177510289
POS-00407,2023-04-04,Biratnagar-Main,Hospital Rd,Solar-Battery,6,2857.0253540447784
POS-00408,2023-12-06,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,9,-0.27089301667120935
POS-00409,2023-05-17,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,4163.2074017556715
POS-00410,2023-07-27,Butwal-Chowk,Traffic Chowk E,Solar-Battery,7,944.0092844864255
POS-00411,2023-07-20,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,4809.017830076711
POS-00412,2023-03-19,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,600.4081569489132
POS-00413,2023-08-10,Butwal-Chowk,Traffic Chowk E,Solar-Battery,8,4141.280948557689
POS-00414,2023-07-20,Butwal-Chowk,Traffic Chowk E,Gaming-Console,3,3447.8169363938623
POS-00415,2023-09-15,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,2438.469911193532
POS-00416,2023-06-12,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,5,4279.883688427075
POS-00417,2023-08-09,Kathmandu-DurbarMarg,King's Way 101,4K-TV,9,2038.3724697566186
POS-00418,2023-04-03,Pokhara-Lakeside,Baidam Street 6,4K-TV,6,3253.7666857717318
POS-00419,2023-08-17,Biratnagar-Main,Hospital Rd,Gaming-Console,1,3613.5709039409226
POS-00420,2023-01-31,Butwal-Chowk,Traffic Chowk E,Gaming-Console,3,4111.217500205865
POS-00421,2023-03-26,Biratnagar-Main,Hospital Rd,Smart-Hub,1,1729.9921089145284
POS-00422,2023-04-29,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,5,4374.081536225483
POS-00423,2023-02-23,Biratnagar-Main,Hospital Rd,Drone-HD,2,238.61973857925364
POS-00424,2023-06-10,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,3,3239.402437920123
POS-00425,2023-03-06,Butwal-Chowk,Traffic Chowk E,4K-TV,2,2519.1514978446703
POS-00426,2023-12-11,Biratnagar-Main,Hospital Rd,Smart-Hub,2,2517.1110368160635
POS-00427,2023-03-02,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,6,1524.3133079985246
POS-00428,2023-10-29,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,3274.8823121447776
POS-00429,2023-12-08,Lalitpur-Patan,Pulchowk Rd,VR-Headset,5,109.19585818688859
POS-00430,2023-09-17,Butwal-Chowk,Traffic Chowk E,VR-Headset,1,3345.071182222822
POS-00431,2023-05-20,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,1,649.8437774925686
POS-00432,2023-11-02,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,5,4568.68480226971
POS-00433,2023-06-20,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,9,2643.6375503186046
POS-00434,2023-08-12,Butwal-Chowk,Traffic Chowk E,VR-Headset,7,2146.0849055823683
POS-00435,2023-07-26,Lalitpur-Patan,Pulchowk Rd,4K-TV,5,4713.631251169487
POS-00436,2023-01-09,Pokhara-Lakeside,Baidam Street 6,Drone-HD,7,3624.6842924940274
POS-00437,2023-11-26,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,4,769.4211287345466
POS-00438,2023-12-04,Butwal-Chowk,Traffic Chowk E,4K-TV,2,4012.971010558723
POS-00439,2023-01-02,Biratnagar-Main,Hospital Rd,Smart-Hub,5,2534.7514966179706
POS-00440,2023-08-15,Butwal-Chowk,Traffic Chowk E,Solar-Battery,5,4765.314734744755
POS-00441,2023-05-30,Butwal-Chowk,Traffic Chowk E,Drone-HD,7,1905.7759385004197
POS-00442,2023-11-26,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,3823.0134096434494
POS-00443,2023-07-29,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,9,1941.3326372850818
POS-00444,2023-05-26,Biratnagar-Main,Hospital Rd,VR-Headset,7,-78.57208605633687
POS-00445,2023-06-12,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,1,1444.626529152312
POS-00446,2023-04-24,Butwal-Chowk,Traffic Chowk E,4K-TV,2,1481.568538354725
POS-00447,2023-10-12,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,901.4487544195864
POS-00448,2023-01-07,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,4,1646.5569598954853
POS-00449,2023-09-22,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,4547.673797895505
POS-00450,2023-10-30,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,5,2822.177800325097
POS-00451,2023-06-28,Biratnagar-Main,Hospital Rd,Solar-Battery,1,1045.5961245640035
POS-00452,2023-04-21,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,2,2550.804655612621
POS-00453,2023-05-15,Biratnagar-Main,Hospital Rd,Drone-HD,1,1440.2736788654215
POS-00454,2023-10-31,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,4,2884.8097781381553
POS-00455,2023-01-24,Biratnagar-Main,Hospital Rd,4K-TV,6,3225.450328566456
POS-00456,2023-02-25,Pokhara-Lakeside,Baidam Street 6,4K-TV,8,3612.576796923481
POS-00457,2023-01-18,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,4336.98051620439
POS-00458,2023-04-29,Biratnagar-Main,Hospital Rd,Drone-HD,7,1103.1691067413972
POS-00459,2023-12-03,Pokhara-Lakeside,Baidam Street 6,VR-Headset,1,4913.295393745122
POS-00460,2023-01-18,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,8,3776.3275491270597
POS-00461,2023-02-01,Butwal-Chowk,Traffic Chowk E,4K-TV,3,1836.354028006314
POS-00462,2023-01-01,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,7,3806.9017412891103
POS-00463,2023-06-13,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,9,1987.6717904604725
POS-00464,2023-02-25,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,583.5369185681625
POS-00465,2023-02-24,Biratnagar-Main,Hospital Rd,Solar-Battery,1,4025.9211113483707
POS-00466,2023-10-27,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,3,1128.2697884159913
POS-00467,2023-08-14,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,5,2777.0500894829406
POS-00468,2023-04-22,Biratnagar-Main,Hospital Rd,4K-TV,9,2367.0388940385687
POS-00469,2023-10-11,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,6,2050.690438314487
POS-00470,2023-02-03,Butwal-Chowk,Traffic Chowk E,Gaming-Console,4,4637.357766574605
POS-00471,2023-01-26,Butwal-Chowk,Traffic Chowk E,Drone-HD,8,1958.423410514069
POS-00472,2023-06-10,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,2,4877.643958125471
POS-00473,2023-06-28,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,4,1424.30056853843
POS-00474,2023-10-18,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,5,491.5622802055633
POS-00475,2023-03-13,Kathmandu-DurbarMarg,King's Way 101,4K-TV,6,4721.185155049368
POS-00476,2023-07-28,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,865.9816539881936
POS-00477,2023-08-05,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,6,4159.155437177846
POS-00478,2023-05-31,Biratnagar-Main,Hospital Rd,Solar-Battery,8,2109.8282436574796
POS-00479,2023-07-03,Biratnagar-Main,Hospital Rd,Smart-Hub,1,4854.4017915284085
POS-00480,2023-04-21,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,5,1867.243793916774
POS-00481,2023-11-11,Biratnagar-Main,Hospital Rd,Solar-Battery,7,1959.290569096031
POS-00482,2023-02-15,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,4,1151.7971069235612
POS-00483,2023-12-18,Butwal-Chowk,Traffic Chowk E,Smart-Hub,3,77.20174272906539
POS-00484,2023-03-08,Kathmandu-DurbarMarg,King's Way 101,Gaming-Console,4,2251.1699564364726
POS-00485,2023-03-19,Lalitpur-Patan,Pulchowk Rd,Solar-Battery,2,3261.1347588323565
POS-00486,2023-10-19,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,1,687.2099759360658
POS-00487,2023-03-22,Pokhara-Lakeside,Baidam Street 6,4K-TV,5,3566.366112498663
POS-00488,2023-11-12,Biratnagar-Main,Hospital Rd,Gaming-Console,4,1228.513098833372
POS-00489,2023-05-22,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,4,2650.7517111792868
POS-00490,2023-05-05,Pokhara-Lakeside,Baidam Street 6,Solar-Battery,3,2819.197266830124
POS-00491,2023-08-01,Pokhara-Lakeside,Baidam Street 6,Gaming-Console,1,4313.919192218509
POS-00492,2023-05-09,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,3,2712.682306452794
POS-00493,2023-10-31,Biratnagar-Main,Hospital Rd,Drone-HD,6,3416.6813640832224
POS-00494,2023-11-25,Biratnagar-Main,Hospital Rd,Solar-Battery,4,877.3189505637174
POS-00495,2023-02-19,Biratnagar-Main,Hospital Rd,Smart-Hub,4,1422.4281675401185
POS-00496,2023-09-21,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,1,2472.3564282472607
POS-00497,2023-06-04,Pokhara-Lakeside,Baidam Street 6,VR-Headset,9,3085.0334202268373
POS-00498,2023-12-01,Lalitpur-Patan,Pulchowk Rd,VR-Headset,8,408.59412852056147
POS-00499,2023-07-10,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,4,811.4091728548867
POS-00500,2023-05-31,Biratnagar-Main,Hospital Rd,VR-Headset,1,25.388470269672936
POS-00501,2023-06-02,Lalitpur-Patan,Pulchowk Rd,Drone-HD,5,4265.944653779234
POS-00502,2023-08-29,Butwal-Chowk,Traffic Chowk E,VR-Headset,3,427.6774481302924
POS-00503,2023-05-13,Biratnagar-Main,Hospital Rd,VR-Headset,5,4775.249218472131
POS-00504,2023-12-26,Butwal-Chowk,Traffic Chowk E,Drone-HD,6,4094.5342538066025
POS-00505,2023-03-27,Biratnagar-Main,Hospital Rd,Gaming-Console,6,525.0190254177094
POS-00506,2023-10-07,Biratnagar-Main,Hospital Rd,Solar-Battery,8,152.5942510386301
POS-00507,2023-06-03,Butwal-Chowk,Traffic Chowk E,Drone-HD,3,3171.071193575925
POS-00508,2023-03-15,Kathmandu-DurbarMarg,King's Way 101,VR-Headset,5,4768.578111367282
POS-00509,2023-10-16,Butwal-Chowk,Traffic Chowk E,Gaming-Console,5,1840.8820093901984
POS-00510,2023-04-17,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,8,1038.879856942058
POS-00511,2023-07-28,Kathmandu-DurbarMarg,King's Way 101,4K-TV,6,90.44540936943423
POS-00512,2023-05-01,Butwal-Chowk,Traffic Chowk E,Smart-Hub,9,4926.950929064911
POS-00513,2023-11-15,Biratnagar-Main,Hospital Rd,Gaming-Console,3,3852.3207965932397
POS-00514,2023-10-18,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,6,2878.2154770937836
POS-00515,2023-10-19,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,3,2773.398793350679
POS-00516,2023-02-11,Biratnagar-Main,Hospital Rd,VR-Headset,7,508.83147684162486
POS-00517,2023-07-15,Lalitpur-Patan,Pulchowk Rd,Smart-Hub,2,3524.23292237986
POS-00518,2023-03-12,Pokhara-Lakeside,Baidam Street 6,VR-Headset,1,2243.593228658593
POS-00519,2023-04-27,Biratnagar-Main,Hospital Rd,Smart-Hub,6,2434.076484251943
POS-00520,2023-07-16,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,1,3302.1541143178706
POS-00521,2023-03-27,Pokhara-Lakeside,Baidam Street 6,VR-Headset,3,2665.7403520814237
POS-00522,2023-08-12,Pokhara-Lakeside,Baidam Street 6,VR-Headset,7,896.025132649643
POS-00523,2023-07-14,Pokhara-Lakeside,Baidam Street 6,Drone-HD,9,3843.1300042866114
POS-00524,2023-04-09,Butwal-Chowk,Traffic Chowk E,Drone-HD,9,4047.441078740273
POS-00525,2023-07-23,Butwal-Chowk,Traffic Chowk E,VR-Headset,6,1452.0267231976418
POS-00526,2023-11-27,Biratnagar-Main,Hospital Rd,Solar-Battery,7,1266.4254414454085
POS-00527,2023-02-11,Pokhara-Lakeside,Baidam Street 6,VR-Headset,6,4915.65913463519
POS-00528,2023-03-29,Kathmandu-DurbarMarg,King's Way 101,4K-TV,3,4799.261323683583
POS-00529,2023-01-22,Lalitpur-Patan,Pulchowk Rd,Gaming-Console,9,3735.470141025514
POS-00530,2023-10-10,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,4773.669173466222
POS-00531,2023-08-29,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,8,1973.6422004842866
POS-00532,2023-05-02,Biratnagar-Main,Hospital Rd,Solar-Battery,2,189.81392141733784
POS-00533,2023-05-03,Kathmandu-DurbarMarg,King's Way 101,Drone-HD,5,2812.159085955532
POS-00534,2023-03-07,Lalitpur-Patan,Pulchowk Rd,4K-TV,8,959.0915654097103
POS-00535,2023-08-18,Kathmandu-DurbarMarg,King's Way 101,Solar-Battery,7,3595.283563749231
POS-00536,2023-08-09,Biratnagar-Main,Hospital Rd,Drone-HD,9,3592.359218185559
POS-00537,2023-01-19,Butwal-Chowk,Traffic Chowk E,Solar-Battery,4,1504.1446683574168
POS-00538,2023-07-25,Pokhara-Lakeside,Baidam Street 6,Drone-HD,8,1062.2752465605447
POS-00539,2023-04-04,Butwal-Chowk,Traffic Chowk E,Solar-Battery,2,1617.7175155470165
POS-00540,2023-08-31,Pokhara-Lakeside,Baidam Street 6,Smart-Hub,2,3141.3390955569485
POS-00541,2023-10-17,Kathmandu-DurbarMarg,King's Way 101,Smart-Hub,2,942.1840567044453
POS-00542,2023-05-08,Biratnagar-Main,Hospital Rd,Gaming-Console,4,4325.789593913583
